time,open,high,low,close,Volume,Volume MA,RSI
12/08/2023 13:55,20884.1,,,20889.7,2769236,2999965.9,39.64584454
12/08/2023 14:00,20891.6,,,20900.5,3996204,3104568.1,44.05505831
12/08/2023 14:05,20901.85,,,20910.45,3868937,3204741.4,47.83607218
12/08/2023 14:10,20909.75,,,20916.2,3294396,3268383.55,49.94156684
12/08/2023 14:15,20917.25,,,20912.0,2630293,3255769.65,48.40469561
12/08/2023 14:20,20913.45,,,20911.55,2661895,3267396.7,48.23342953
12/08/2023 14:25,20910.8,,,20904.9,2806404,3192040.7,45.66223545
12/08/2023 14:30,20905.35,,,20910.95,3247491,3188115.9,48.35933487
12/08/2023 14:35,20911.3,,,20927.6,3996704,3193123.1,54.98189546
12/08/2023 14:40,20928.5,,,20935.0,5532934,3184181.25,57.58536224
12/08/2023 14:45,20936.55,,,20934.05,6679219,3350177.45,57.128595
12/08/2023 14:50,20934.35,,,20935.05,3927371,3412232.2,57.51064836
12/08/2023 14:55,20937.0,,,20937.6,4556040,3504395.05,58.52563636
12/08/2023 15:00,20938.1,,,20959.45,7560543,3772075.25,66.01668315
12/08/2023 15:05,20960.25,,,20972.4,5638290,3939626.5,69.52942647
12/08/2023 15:10,20972.5,,,20978.5,7078046,4165052.9,71.047562
12/08/2023 15:15,20977.9,,,20974.8,7292551,4395232.65,68.80818812
12/08/2023 15:20,20975.55,,,20977.9,6794081,4563026.6,69.67073743
12/08/2023 15:25,20978.2,,,20972.1,6133942,4691891.55,65.9937101
12/11/2023 09:15,20965.3,,,21004.65,11554957,5100976.7,74.2176027
12/11/2023 09:20,21004.95,,,21014.7,6662756,5295652.7,76.13650138
12/11/2023 09:25,21015.05,,,20976.0,4959757,5343830.35,58.17967366
12/11/2023 09:30,20975.15,,,20994.65,5275328,5414149.9,62.74033852
12/11/2023 09:35,20995.25,,,21007.95,3439759,5421418.05,65.61977158
12/11/2023 09:40,21006.35,,,20978.95,3008513,5440329.05,55.54089756
12/11/2023 09:45,20979.05,,,20993.6,2457909,5430129.75,58.96943656
12/11/2023 09:50,20993.95,,,20997.35,2715739,5425596.5,59.82351675
12/11/2023 09:55,20997.25,,,21005.05,2961582,5411301.05,61.59143971
12/11/2023 10:00,21003.9,,,20993.85,2865036,5354717.65,57.61975465
12/11/2023 10:05,20994.8,,,21001.8,3215374,5238839.65,59.61067913
12/11/2023 10:10,21002.65,,,21011.2,2901109,5049934.15,61.89034772
12/11/2023 10:15,21010.95,,,20999.3,2769895,4992060.35,57.46816876
12/11/2023 10:20,20999.0,,,21025.35,2734563,4900986.5,63.59963788
12/11/2023 10:25,21024.9,,,21020.6,2526782,4649298.45,61.84877502
12/11/2023 10:30,21022.65,,,21017.65,2350580,4484912.95,60.73057885
12/11/2023 10:35,21016.75,,,20987.45,2626416,4262331.45,50.63740124
12/11/2023 10:40,20986.25,,,20967.1,3464594,4070933.6,45.18758588
12/11/2023 10:45,20966.3,,,20975.15,1713869,3816923.0,47.59049099
12/11/2023 10:50,20974.7,,,20969.0,2668422,3643647.0,45.93375407
12/11/2023 10:55,20969.5,,,20978.7,1898474,3160822.85,48.95225444
12/11/2023 11:00,20980.45,,,20987.55,2339780,2944674.05,51.60688921
12/11/2023 11:05,20987.3,,,21001.5,3261007,2859736.55,55.53232813
12/11/2023 11:10,21000.4,,,21009.2,2160955,2704017.9,57.57782498
12/11/2023 11:15,21008.7,,,21004.65,2201997,2642129.8,55.94031233
12/11/2023 11:20,21005.9,,,21002.65,1981281,2590768.2,55.19720798
12/11/2023 11:25,21002.05,,,20993.7,1858567,2560801.1,51.8761937
12/11/2023 11:30,20993.5,,,20995.25,2595927,2554810.5,52.41021761
12/11/2023 11:35,20994.85,,,20983.7,1902329,2501847.85,48.12469594
12/11/2023 11:40,20984.35,,,20998.55,1806876,2448939.85,53.4006035
12/11/2023 11:45,20998.85,,,20990.8,1806058,2378474.05,50.51323863
12/11/2023 11:50,20990.75,,,20972.8,3569351,2411886.15,44.49557617
12/11/2023 11:55,20973.1,,,20987.0,2248072,2385795.0,49.5968732
12/11/2023 12:00,20986.65,,,20986.6,2766145,2387374.1,49.45897631
12/11/2023 12:05,20986.3,,,20987.4,1828256,2352447.8,49.7598373
12/11/2023 12:10,20986.5,,,20985.35,1984914,2334164.5,48.95562082
12/11/2023 12:15,20984.15,,,20978.05,1444810,2275084.2,46.09846351
12/11/2023 12:20,20978.65,,,20970.0,1354883,2169598.65,43.1105189
12/11/2023 12:25,20969.5,,,20967.55,2444270,2206118.7,42.21372093
12/11/2023 12:30,20967.95,,,20967.95,2742062,2209800.7,42.42430676
12/11/2023 12:35,20967.65,,,20975.1,3384605,2284107.25,46.19854373
12/11/2023 12:40,20973.55,,,20972.85,2287622,2281499.35,45.19453595
12/11/2023 12:45,20972.15,,,20977.25,1692437,2203070.85,47.59310415
12/11/2023 12:50,20976.2,,,20972.15,1741294,2182087.8,45.1277782
12/11/2023 12:55,20970.9,,,20979.65,2514515,2197713.7,49.28800301
12/11/2023 13:00,20979.75,,,20968.45,2220933,2209696.3,43.93149586
12/11/2023 13:05,20967.4,,,20971.75,3518929,2292714.4,45.80052531
12/11/2023 13:10,20971.85,,,20982.15,2216806,2273758.35,51.30921187
12/11/2023 13:15,20982.3,,,20984.15,1637608,2260522.3,52.3129825
12/11/2023 13:20,20983.65,,,20985.85,1988841,2269620.55,53.19620946
12/11/2023 13:25,20985.2,,,20983.15,1627315,2260683.4,51.56275222
12/11/2023 13:30,20982.35,,,20987.05,1599224,2162177.05,53.77089958
12/11/2023 13:35,20987.0,,,20987.15,1677107,2133628.8,53.82902121
12/11/2023 13:40,20986.1,,,20991.45,1421283,2066385.7,56.36922399
12/11/2023 13:45,20991.5,,,20981.9,1528487,2051397.25,49.81422961
12/11/2023 13:50,20981.05,,,20980.05,1612022,2032752.65,48.6343799
12/11/2023 13:55,20979.3,,,20980.0,2242058,2072615.05,48.60087562
12/11/2023 14:00,20979.2,,,20990.4,2413792,2125560.5,55.47214172
12/11/2023 14:05,20990.5,,,20992.35,2128129,2109753.45,56.64253254
12/11/2023 14:10,20991.8,,,20992.4,2004204,2072860.55,56.67397873
12/11/2023 14:15,20992.4,,,20989.6,1800677,1993664.15,54.29895338
12/11/2023 14:20,20989.3,,,20994.25,1861353,1972350.7,57.48536998
12/11/2023 14:25,20994.6,,,20984.3,2422703,2008864.0,49.52780329
12/11/2023 14:30,20984.8,,,21001.8,1926579,2018128.25,60.01232763
12/11/2023 14:35,21001.55,,,21001.05,1995645,1992184.75,59.44242464
12/11/2023 14:40,21001.0,,,20994.5,2166309,1989453.55,54.56861957
12/11/2023 14:45,20994.35,,,21001.2,2823094,1954661.8,58.33211412
12/11/2023 14:50,21001.25,,,20985.6,2445040,1966073.5,48.2995313
12/11/2023 14:55,20986.8,,,20995.85,2537149,2011050.55,53.90880873
12/11/2023 15:00,20995.95,,,21008.55,4632583,2143237.65,59.73757813
12/11/2023 15:05,21007.65,,,21001.35,4738621,2298802.95,55.45584379
12/11/2023 15:10,21001.65,,,21000.55,5021568,2469920.15,54.98426668
12/11/2023 15:15,21000.95,,,20989.15,6069561,2689542.85,48.63719417
12/11/2023 15:20,20989.3,,,20991.2,6025403,2919748.85,49.76028753
12/11/2023 15:25,20991.45,,,20992.8,6691171,3177883.05,50.66697102
12/12/2023 09:15,21018.55,,,21026.6,11296511,3662107.5,65.02623901
12/12/2023 09:20,21026.7,,,21033.65,6265256,3863267.4,67.172532
12/12/2023 09:25,21033.4,,,21034.9,6793585,4082257.05,67.55274781
12/12/2023 09:30,21034.45,,,21031.0,4544443,4203072.75,65.02231679
12/12/2023 09:35,21030.95,,,21026.6,3463978,4276061.45,62.19185219
12/12/2023 09:40,21025.85,,,21021.55,3358384,4353946.8,59.01649847
12/12/2023 09:45,21022.15,,,21027.95,3522800,4437019.15,61.68634032
12/12/2023 09:50,21027.1,,,21026.0,2767814,4454274.7,60.39536073
12/12/2023 09:55,21026.45,,,21028.85,3881658,4552028.65,61.65833998
12/12/2023 10:00,21028.0,,,21029.75,3636458,4634069.3,62.06969689
12/12/2023 10:05,21029.75,,,21025.4,3138153,4682661.5,58.78678643
12/12/2023 10:10,21025.45,,,21003.85,3955053,4739259.45,45.84918577
12/12/2023 10:15,21003.7,,,20977.1,4347201,4834367.5,35.42680003
12/12/2023 10:20,20977.8,,,20981.85,2970216,4856020.85,38.11686238
12/12/2023 10:25,20981.15,,,20993.4,2828596,4765821.5,44.20365932
12/12/2023 10:30,20991.3,,,21005.1,2927789,4675279.9,49.61051716
12/12/2023 10:35,21004.25,,,21007.8,4089497,4628676.35,50.79548556
12/12/2023 10:40,21007.35,,,21001.8,3306592,4490527.9,48.08912348
12/12/2023 10:45,21002.0,,,21007.35,2681236,4323319.55,50.70541661
12/12/2023 10:50,21007.85,,,21009.35,2658000,4121661.0,51.65107986
12/12/2023 10:55,21010.15,,,21003.55,2405405,3677105.7,48.73144029
12/12/2023 11:00,21003.7,,,21011.8,2830599,3505372.85,52.81695205
12/12/2023 11:05,21011.4,,,21016.4,3462111,3338799.15,54.97157211
12/12/2023 11:10,21016.7,,,21015.8,3295086,3276331.3,54.6212044
12/12/2023 11:15,21015.85,,,21008.6,2145225,3210393.65,50.46460004
12/12/2023 11:20,21008.95,,,21000.35,2420614,3163505.15,46.13257235
12/12/2023 11:25,21000.3,,,20999.3,1923284,3083529.35,45.59609417
12/12/2023 11:30,20999.85,,,21003.45,2175462,3053911.75,48.16197409
12/12/2023 11:35,21003.85,,,21000.15,2824478,3001052.75,46.29230156
12/12/2023 11:40,21000.25,,,21000.25,2012458,2919852.75,46.36025613
12/12/2023 11:45,20999.8,,,21008.85,1834094,2854649.8,51.98661727
12/12/2023 11:50,21008.75,,,21004.75,1787460,2746270.15,49.33003992
12/12/2023 11:55,21004.75,,,21006.7,1592796,2608549.9,50.62243708
12/12/2023 12:00,21006.65,,,21011.85,2622849,2591181.55,53.96221188
12/12/2023 12:05,21011.6,,,21009.2,1950600,2547281.75,52.01272435
12/12/2023 12:10,21009.5,,,21013.1,1742573,2488020.95,54.61156326
12/12/2023 12:15,21013.1,,,21010.9,1523560,2359724.1,52.8720716
12/12/2023 12:20,21010.95,,,21007.65,1707394,2279764.2,50.32206357
12/12/2023 12:25,21007.9,,,21010.35,1766089,2234006.85,52.37699395
12/12/2023 12:30,21010.05,,,21006.1,1659087,2184061.2,48.94496135
12/12/2023 12:35,21005.95,,,21002.9,2071820,2167381.95,46.4756166
12/12/2023 12:40,21002.75,,,20986.75,2329614,2142332.7,36.47410554
12/12/2023 12:45,20986.9,,,20973.4,2677586,2103106.45,30.61005175
12/12/2023 12:50,20972.5,,,20966.4,2581323,2067418.3,28.06240268
12/12/2023 12:55,20966.3,,,20960.1,2185893,2069451.7,25.96763827
12/12/2023 13:00,20960.65,,,20966.4,1869104,2041876.2,31.47617929
12/12/2023 13:05,20966.95,,,20962.0,1621582,2026791.1,29.80799307
12/12/2023 13:10,20963.25,,,20964.7,1547467,1995391.35,32.183169
12/12/2023 13:15,20965.0,,,20962.2,1506280,1929481.45,31.13269392
12/12/2023 13:20,20962.3,,,20967.95,1600190,1908868.05,36.28400675
12/12/2023 13:25,20967.4,,,20969.25,1586772,1896501.95,37.4236663
12/12/2023 13:30,20970.45,,,20969.85,2014126,1907835.25,37.97508996
12/12/2023 13:35,20969.45,,,20971.45,2539587,1955174.8,39.50597021
12/12/2023 13:40,20970.5,,,20970.0,2254635,1936764.1,38.57671914
12/12/2023 13:45,20968.75,,,20964.6,1685370,1923502.6,35.25123337
12/12/2023 13:50,20964.4,,,20959.75,1922647,1932506.3,32.53819507
12/12/2023 13:55,20959.2,,,20952.85,2010487,1956852.65,29.10611165
12/12/2023 14:00,20951.1,,,20954.85,2523189,1997642.4,31.3659108
12/12/2023 14:05,20954.6,,,20952.65,2233753,2021025.6,30.22461254
12/12/2023 14:10,20951.85,,,20940.95,2944771,2085309.8,25.01217789
12/12/2023 14:15,20939.9,,,20943.9,3190852,2141261.4,28.36658946
12/12/2023 14:20,20943.35,,,20932.75,3125665,2181063.95,23.99717484
12/12/2023 14:25,20932.65,,,20930.6,2580744,2176221.85,23.25338442
12/12/2023 14:30,20930.25,,,20933.15,2702760,2182293.7,26.17601778
12/12/2023 14:35,20932.9,,,20912.75,3496604,2247829.25,19.70955711
12/12/2023 14:40,20915.15,,,20891.1,4915961,2400172.1,15.3699693
12/12/2023 14:45,20890.1,,,20884.05,3189822,2478584.1,14.26827998
12/12/2023 14:50,20882.9,,,20880.45,4827089,2642565.2,13.72719437
12/12/2023 14:55,20880.1,,,20885.95,4345027,2784502.55,18.79392435
12/12/2023 15:00,20884.75,,,20905.05,7152739,3062130.0,33.41793405
12/12/2023 15:05,20905.75,,,20912.25,7174458,3341514.3,37.95396286
12/12/2023 15:10,20914.15,,,20903.2,6707361,3576176.05,34.74941473
12/12/2023 15:15,20903.25,,,20910.45,7947541,3846573.75,39.17970615
12/12/2023 15:20,20910.8,,,20908.4,7814200,4124552.0,38.38606887
12/12/2023 15:25,20908.85,,,20900.4,5819990,4331283.0,35.37463289
13/12/2023 09:15,20929.75,,,20887.05,12539258,4862113.55,31.00356463
13/12/2023 09:20,20884.65,,,20882.55,6374842,5080331.3,29.67259804
13/12/2023 09:25,20883.25,,,20913.75,6058547,5257099.2,46.74345355
13/12/2023 09:30,20914.75,,,20886.7,5089814,5399902.25,38.10704232
13/12/2023 09:35,20886.25,,,20894.05,3116717,5408499.55,41.28165729
13/12/2023 09:40,20894.2,,,20889.7,3374211,5417667.5,39.97481585
13/12/2023 09:45,20888.0,,,20883.4,3990892,5460928.85,38.09395028
13/12/2023 09:50,20883.65,,,20862.05,3570297,5510406.5,32.51122087
13/12/2023 09:55,20862.45,,,20832.5,4983680,5624452.5,26.68263089
13/12/2023 10:00,20832.75,,,20836.05,3582591,5628751.85,28.34464396
13/12/2023 10:05,20835.65,,,20849.15,3477622,5556834.9,34.26630114
13/12/2023 10:10,20848.9,,,20850.7,2606369,5527662.25,34.95128199
13/12/2023 10:15,20850.5,,,20842.8,2681588,5420387.2,33.06034187
13/12/2023 10:20,20842.95,,,20815.3,2956206,5350946.15,27.48575569
13/12/2023 10:25,20815.7,,,20819.15,2280652,5107341.8,29.28354379
13/12/2023 10:30,20819.65,,,20810.05,2647563,4880997.05,27.5452347
13/12/2023 10:35,20810.65,,,20804.4,1816836,4636470.8,26.49366714
13/12/2023 10:40,20805.1,,,20820.45,1929339,4335560.7,34.1806445
13/12/2023 10:45,20819.2,,,20813.95,1684506,4029076.0,32.68968915
13/12/2023 10:50,20813.7,,,20816.6,1948351,3835494.05,33.95455499
13/12/2023 10:55,20816.5,,,20835.15,2241191,3320590.7,42.14961014
13/12/2023 11:00,20835.1,,,20836.45,2738417,3138769.45,42.68633451
13/12/2023 11:05,20836.5,,,20823.75,2339631,2952823.65,38.89029029
13/12/2023 11:10,20823.95,,,20831.35,1824538,2789559.85,42.20270329
13/12/2023 11:15,20831.4,,,20814.4,1579906,2712719.3,37.34127191
13/12/2023 11:20,20814.6,,,20818.2,1675729,2627795.2,39.03674391
13/12/2023 11:25,20818.3,,,20811.8,1540404,2505270.8,37.21051269
13/12/2023 11:30,20812.55,,,20793.1,2699730,2461742.45,32.43574382
13/12/2023 11:35,20792.6,,,20783.0,2922419,2358679.4,30.18299157
13/12/2023 11:40,20783.1,,,20791.5,2167966,2287948.15,34.3174785
13/12/2023 11:45,20791.55,,,20791.9,1865884,2207361.25,34.51401106
13/12/2023 11:50,20792.35,,,20786.25,1394335,2146759.55,33.01148203
13/12/2023 11:55,20786.6,,,20786.2,1629777,2094169.0,32.99779156
13/12/2023 12:00,20786.6,,,20789.35,1638239,2028270.65,34.83144334
13/12/2023 12:05,20789.0,,,20793.15,1368992,1982687.65,37.06888093
13/12/2023 12:10,20793.85,,,20784.3,1470005,1923809.75,34.12992846
13/12/2023 12:15,20782.05,,,20770.95,2309051,1948420.5,30.23566532
13/12/2023 12:20,20771.15,,,20776.75,1576254,1930766.25,33.77130133
13/12/2023 12:25,20776.4,,,20773.75,1294108,1911246.35,32.84410964
13/12/2023 12:30,20773.2,,,20777.15,1470438,1887350.7,35.02148771
13/12/2023 12:35,20776.9,,,20789.75,1420080,1846295.15,42.46621798
13/12/2023 12:40,20790.2,,,20788.4,2451368,1831942.7,41.91214497
13/12/2023 12:45,20788.85,,,20807.7,2617666,1845844.45,51.62883194
13/12/2023 12:50,20807.6,,,20807.2,3060832,1907659.15,51.38900363
13/12/2023 12:55,20807.6,,,20825.3,2177717,1937549.7,58.84235971
13/12/2023 13:00,20825.25,,,20830.75,1609179,1934222.2,60.79174409
13/12/2023 13:05,20830.6,,,20825.8,1740112,1944207.6,58.10010212
13/12/2023 13:10,20825.05,,,20819.65,1639736,1891207.9,54.85065761
13/12/2023 13:15,20819.95,,,20839.8,1973281,1843751.0,62.29198653
13/12/2023 13:20,20839.8,,,20834.1,2568418,1863773.6,59.31388218
13/12/2023 13:25,20834.15,,,20831.95,2259135,1883436.15,58.18393254
13/12/2023 13:30,20831.65,,,20837.55,3760389,2001738.85,60.30508491
13/12/2023 13:35,20837.5,,,20860.0,3441619,2092330.95,67.43646016
13/12/2023 13:40,20860.45,,,20869.25,4223023,2221570.15,69.84065873
13/12/2023 13:45,20869.25,,,20861.6,2845093,2295375.2,65.53149322
13/12/2023 13:50,20861.4,,,20881.75,2966050,2370177.45,70.66555432
13/12/2023 13:55,20881.2,,,20873.85,4184004,2463925.1,66.48441047
13/12/2023 14:00,20873.4,,,20889.95,3406784,2555451.6,70.33647509
13/12/2023 14:05,20889.65,,,20893.25,3620441,2671768.25,71.0704169
13/12/2023 14:10,20893.35,,,20884.25,3531121,2774802.4,66.25565234
13/12/2023 14:15,20884.85,,,20874.0,3297172,2868657.0,61.17276654
13/12/2023 14:20,20873.55,,,20863.25,4484455,2970311.35,56.29494301
13/12/2023 14:25,20863.25,,,20876.9,3460948,3012475.45,60.5919118
13/12/2023 14:30,20876.1,,,20872.0,3620442,3040455.95,58.37324316
13/12/2023 14:35,20871.8,,,20867.5,6050130,3234076.6,56.333182
13/12/2023 14:40,20867.75,,,20856.0,4667072,3386971.25,51.39029704
13/12/2023 14:45,20856.4,,,20862.25,3214345,3460682.9,53.76471214
13/12/2023 14:50,20862.3,,,20869.9,3350909,3546241.55,56.56159121
13/12/2023 14:55,20869.5,,,20880.55,4269349,3661044.95,60.17356363
13/12/2023 15:00,20878.6,,,20916.95,8383255,3951786.8,69.50643332
13/12/2023 15:05,20916.8,,,20927.0,8187126,4248186.35,71.49274979
13/12/2023 15:10,20927.75,,,20924.2,9393465,4529840.15,70.12226937
13/12/2023 15:15,20924.85,,,20927.1,10380724,4876795.4,70.74772306
13/12/2023 15:20,20928.2,,,20941.75,9413958,5136342.15,73.73854555
13/12/2023 15:25,20941.6,,,20937.45,6829104,5335542.7,71.4300583
14/12/2023 09:15,21110.4,,,21108.6,20096970,6192088.7,87.80062358
14/12/2023 09:20,21108.8,,,21102.6,9673331,6466555.05,85.94146638
14/12/2023 09:25,21103.25,,,21129.05,9836512,6788041.45,87.22562127
14/12/2023 09:30,21130.5,,,21140.3,8540138,7034026.3,87.73863358
14/12/2023 09:35,21139.25,,,21139.35,6142795,7164610.0,87.41936849
14/12/2023 09:40,21138.75,,,21137.3,5652760,7282389.4,86.68633111
14/12/2023 09:45,21136.05,,,21152.0,6511737,7383753.5,87.49601423
14/12/2023 09:50,21153.25,,,21172.15,5966430,7509027.6,88.52609435
14/12/2023 09:55,21173.25,,,21185.15,5482650,7602138.0,89.14727014
14/12/2023 10:00,21184.55,,,21175.2,6656710,7632467.0,85.3391053
14/12/2023 10:05,21174.95,,,21167.75,6073603,7702793.55,82.49748356
14/12/2023 10:10,21167.4,,,21168.05,4832786,7783715.6,82.52272079
14/12/2023 10:15,21168.2,,,21156.25,4666500,7849495.15,77.77251159
14/12/2023 10:20,21156.85,,,21156.8,5263200,7899187.7,77.8365502
14/12/2023 10:25,21156.95,,,21165.95,5274031,7743726.5,78.92441342
14/12/2023 10:30,21166.8,,,21145.15,5527510,7610745.7,70.45809233
14/12/2023 10:35,21145.55,,,21140.3,3952668,7338705.85,68.60995768
14/12/2023 10:40,21140.9,,,21141.55,5249637,7082151.5,68.83683819
14/12/2023 10:45,21142.9,,,21162.9,4985224,6860714.8,72.49371098
14/12/2023 10:50,21162.05,,,21150.8,4046887,6721603.95,67.64864584
14/12/2023 10:55,21150.9,,,21161.0,2984653,5865988.1,69.49923296
14/12/2023 11:00,21159.5,,,21158.7,2656264,5515134.75,68.5470548
14/12/2023 11:05,21159.8,,,21161.35,2737144,5160166.35,69.07280739
14/12/2023 11:10,21161.9,,,21164.15,4196420,4942980.45,69.65007159
14/12/2023 11:15,21163.25,,,21162.95,2810895,4776385.45,69.05517938
14/12/2023 11:20,21163.15,,,21163.4,2952954,4641395.15,69.16155086
14/12/2023 11:25,21163.05,,,21157.55,2795656,4455591.1,65.98601405
14/12/2023 11:30,21157.75,,,21165.2,2737320,4294135.6,68.05181678
14/12/2023 11:35,21164.85,,,21167.15,2648447,4152425.45,68.57572409
14/12/2023 11:40,21167.5,,,21179.5,2139098,3926544.85,71.73687678
14/12/2023 11:45,21178.95,,,21169.0,2503313,3748030.35,65.68674339
14/12/2023 11:50,21168.4,,,21157.4,3029624,3657872.25,59.69674745
14/12/2023 11:55,21158.15,,,21159.55,2189219,3534008.2,60.41722457
14/12/2023 12:00,21158.75,,,21158.65,2396248,3390660.6,59.93422833
14/12/2023 12:05,21158.65,,,21159.15,2709814,3262449.75,60.12494841
14/12/2023 12:10,21159.15,,,21156.5,2363812,3104264.85,58.53458634
14/12/2023 12:15,21156.1,,,21149.8,2115510,3012406.95,54.60212511
14/12/2023 12:20,21150.35,,,21164.25,2535589,2876704.55,60.72976365
14/12/2023 12:25,21165.3,,,21165.3,2674260,2761156.35,61.1402173
14/12/2023 12:30,21164.35,,,21162.35,2226451,2670134.55,59.26598461
14/12/2023 12:35,21163.15,,,21160.15,2375596,2639681.7,57.84193637
14/12/2023 12:40,21160.0,,,21162.4,1770101,2595373.55,58.92886353
14/12/2023 12:45,21161.8,,,21167.05,2683952,2592713.95,61.15770793
14/12/2023 12:50,21166.8,,,21167.2,2182169,2492001.4,61.23079708
14/12/2023 12:55,21166.65,,,21170.1,2246851,2463799.2,62.69242388
14/12/2023 13:00,21170.05,,,21170.1,2770593,2454681.15,62.69242388
14/12/2023 13:05,21169.5,,,21179.25,2163425,2423069.6,67.21528729
14/12/2023 13:10,21179.3,,,21178.15,1912183,2381812.75,66.17661802
14/12/2023 13:15,21177.85,,,21194.2,2825218,2390651.3,72.78487092
14/12/2023 13:20,21194.5,,,21200.4,3122123,2439802.55,74.83058129
14/12/2023 13:25,21200.45,,,21198.05,2024230,2415848.4,72.60292232
14/12/2023 13:30,21197.65,,,21208.85,2782483,2403491.35,76.12114739
14/12/2023 13:35,21208.9,,,21204.3,2683263,2428193.55,71.93028425
14/12/2023 13:40,21204.55,,,21206.7,2550289,2435895.6,72.78151372
14/12/2023 13:45,21206.05,,,21191.5,2578824,2429346.1,60.30771959
14/12/2023 13:50,21191.55,,,21195.7,3990024,2510656.7,62.23378628
14/12/2023 13:55,21195.4,,,21199.25,3139733,2561867.85,63.83136101
14/12/2023 14:00,21198.9,,,21190.15,3281054,2599141.1,57.15679095
14/12/2023 14:05,21188.8,,,21184.25,3362025,2633529.35,53.26769717
14/12/2023 14:10,21183.35,,,21195.0,3704755,2707444.55,58.7721304
14/12/2023 14:15,21193.85,,,21194.85,3140713,2745700.4,58.66829001
14/12/2023 14:20,21194.45,,,21192.35,3184280,2816409.35,56.8649686
14/12/2023 14:25,21193.45,,,21193.55,3797138,2872068.65,57.53962012
14/12/2023 14:30,21192.5,,,21190.45,3565591,2941239.75,55.14032412
14/12/2023 14:35,21190.65,,,21189.3,3522653,3005029.85,54.23681641
14/12/2023 14:40,21189.75,,,21194.3,3274574,3030228.9,57.4976758
14/12/2023 14:45,21194.1,,,21183.3,4028777,3123496.5,49.1929373
14/12/2023 14:50,21184.2,,,21174.95,4252788,3240526.75,43.99792756
14/12/2023 14:55,21173.95,,,21171.1,5367276,3367629.65,41.80573638
14/12/2023 15:00,21169.1,,,21174.85,7959969,3609521.95,44.69612975
14/12/2023 15:05,21175.45,,,21176.85,8677137,3942167.3,46.23003983
14/12/2023 15:10,21176.7,,,21172.75,8811831,4243634.7,43.56258795
14/12/2023 15:15,21173.05,,,21187.75,10911433,4655043.2,54.01625668
14/12/2023 15:20,21188.25,,,21205.65,9748106,5014934.05,62.85759681
14/12/2023 15:25,21205.3,,,21195.25,9189294,5345457.55,56.10764312
15/12/2023 09:15,21287.45,,,21267.0,20923815,6192147.1,75.58607214
15/12/2023 09:20,21266.8,,,21260.8,11091909,6589755.9,72.58838286
15/12/2023 09:25,21258.95,,,21253.7,7933078,6822357.1,69.20364419
15/12/2023 09:30,21254.5,,,21254.1,6876720,6998091.85,69.29052358
15/12/2023 09:35,21253.7,,,21237.3,5968340,7111271.1,61.44954805
15/12/2023 09:40,21236.7,,,21245.55,11307138,7519592.35,63.6263196
15/12/2023 09:45,21245.45,,,21256.65,5873611,7654058.9,66.37719566
15/12/2023 09:50,21257.25,,,21248.8,5196171,7724010.55,62.76215657
15/12/2023 09:55,21247.95,,,21287.7,5105747,7801018.35,71.14781897
15/12/2023 10:00,21285.95,,,21309.5,7516679,8000719.65,74.59989212
15/12/2023 10:05,21309.55,,,21320.4,6794319,8176706.9,76.13725513
15/12/2023 10:10,21320.5,,,21326.7,9751141,8462825.1,77.00361662
15/12/2023 10:15,21327.5,,,21329.15,5538588,8527115.1,77.34804166
15/12/2023 10:20,21329.5,,,21349.9,5837021,8550602.35,80.0705388
15/12/2023 10:25,21350.2,,,21342.55,4994606,8402334.2,76.56043475
15/12/2023 10:30,21344.15,,,21328.4,4644056,8200680.15,70.18182973
15/12/2023 10:35,21328.6,,,21324.9,5019119,8011044.55,68.65809503
15/12/2023 10:40,21324.85,,,21315.65,4379145,7684430.15,64.66237809
15/12/2023 10:45,21316.95,,,21297.75,4660970,7430073.35,57.6682193
15/12/2023 10:50,21298.75,,,21291.1,5506857,7245951.5,55.27614397
15/12/2023 10:55,21292.35,,,21313.25,4162181,6407869.8,61.06874345
15/12/2023 11:00,21313.25,,,21302.55,3655352,6036041.95,57.2137021
15/12/2023 11:05,21302.5,,,21306.55,2906292,5784702.65,58.27411859
15/12/2023 11:10,21307.15,,,21312.35,2851481,5583440.7,59.82879258
15/12/2023 11:15,21312.55,,,21313.55,2571972,5413622.3,60.15953972
15/12/2023 11:20,21315.3,,,21313.25,3139007,5005215.75,60.02647934
15/12/2023 11:25,21313.85,,,21313.95,3026217,4862846.05,60.24741768
15/12/2023 11:30,21314.75,,,21315.75,2762057,4741140.35,60.84669285
15/12/2023 11:35,21315.65,,,21329.8,3037301,4637718.05,65.2502274
15/12/2023 11:40,21329.65,,,21328.95,2798454,4401806.8,64.77557952
15/12/2023 11:45,21328.3,,,21317.8,2336564,4178919.05,58.73943147
15/12/2023 11:50,21317.75,,,21325.3,2675608,3825142.4,61.34850294
15/12/2023 11:55,21325.8,,,21315.65,2463995,3671412.75,56.40621065
15/12/2023 12:00,21317.9,,,21317.65,2408020,3499962.7,57.17622143
15/12/2023 12:05,21318.0,,,21314.35,2846285,3392546.65,55.43627898
15/12/2023 12:10,21314.7,,,21311.1,2515788,3286133.25,53.70298602
15/12/2023 12:15,21311.65,,,21318.85,2871462,3178750.4,57.1440449
15/12/2023 12:20,21319.4,,,21322.2,2491480,3084367.15,58.57724201
15/12/2023 12:25,21322.2,,,21327.15,2435852,2973111.25,60.67020478
