time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA
2023-10-18T10:20:00+05:30,19828.2,19834.6,19827.05,19832.35,1620719,3811800.3,60.17089237,51.88693946
2023-10-18T10:25:00+05:30,19832.95,19836.9,19830.05,19830.55,1580512,3693878.45,58.94688947,53.37548664
2023-10-18T10:30:00+05:30,19830.4,19831.85,19826.85,19830.25,2536320,3571510.2,58.73244861,54.65313045
2023-10-18T10:35:00+05:30,19830.65,19831.15,19822.55,19823.1,1668230,3421619.85,53.71680908,55.58896902
2023-10-18T10:40:00+05:30,19822.8,19823.25,19787.3,19787.5,3979287,3345432.6,36.84516634,55.06084116
2023-10-18T10:45:00+05:30,19788.45,19788.45,19760.2,19771.9,3272671,3219168.55,32.08894663,53.77676503
2023-10-18T10:50:00+05:30,19771.95,19771.95,19758.15,19763.65,2146333,3071706.65,29.89138313,51.95121021
2023-10-18T10:55:00+05:30,19763.15,19770.6,19762.05,19768.45,1844549,2748366.85,32.77596278,50.56902164
2023-10-18T11:00:00+05:30,19767.9,19768.8,19760.5,19763.5,1847835,2615169.6,31.34373994,49.31778878
2023-10-18T11:05:00+05:30,19763.55,19764.65,19745.3,19746.2,2952114,2536353.75,26.91679542,47.41115575
2023-10-18T11:10:00+05:30,19745.15,19746.7,19717.2,19724.9,4342544,2600939.15,22.67113949,44.78335744
2023-10-18T11:15:00+05:30,19725.25,19738.95,19719.8,19730.55,2882512,2530216.35,26.00521978,42.12028193
2023-10-18T11:20:00+05:30,19731.4,19745.7,19729.05,19743.65,2225302,2464090.15,33.19702295,40.12571978
2023-10-18T11:25:00+05:30,19743.15,19745.35,19734.85,19738.8,1852563,2385143.35,31.95857093,38.23292764
2023-10-18T11:30:00+05:30,19738.45,19745.1,19733.9,19742.1,2269080,2347366.55,33.76906788,36.34708303
2023-10-18T11:35:00+05:30,19741.9,19751.05,19741.1,19746.55,1615268,2332194.95,36.23312221,34.72467108
2023-10-18T11:40:00+05:30,19747.3,19749.45,19730.1,19733.05,1634808,2306163.3,32.30634969,32.83709259
2023-10-18T11:45:00+05:30,19733.5,19733.5,19721.65,19730.5,2035042,2286971.45,31.60950064,31.25799913
2023-10-18T11:50:00+05:30,19729.3,19730.95,19725.05,19729.5,1586807,2284380,31.32415275,30.86364102
2023-10-18T11:55:00+05:30,19729.25,19729.25,19694.6,19697.85,1969097,2293079.65,23.95377965,30.28255766
2023-10-18T12:00:00+05:30,19697.35,19706.8,19689.9,19694.9,2437361,2333911.75,23.40109263,29.81896548
2023-10-18T12:05:00+05:30,19694.2,19710.3,19694,19708.65,2306410,2370206.65,31.35170093,29.71723249
2023-10-18T12:10:00+05:30,19708.05,19709.75,19699.25,19700.8,1687218,2327751.55,29.47098144,29.58346403
2023-10-18T12:15:00+05:30,19700.6,19700.8,19687.3,19696.55,1988691,2343774.6,28.47504574,29.69476762
2023-10-18T12:20:00+05:30,19696.35,19698,19689.95,19695.9,1214421,2205531.3,28.31742997,30.09807409
2023-10-18T12:25:00+05:30,19697.15,19708.45,19692.95,19703.25,1592962,2121545.85,32.84409239,30.58656499
2023-10-18T12:30:00+05:30,19703.5,19703.5,19673.55,19677.3,2101554,2119306.9,26.48495172,30.10713133
2023-10-18T12:35:00+05:30,19677.45,19688.45,19674.05,19688.4,1423935,2098276.2,32.50478486,30.14614661
2023-10-18T12:40:00+05:30,19688.25,19698,19684.4,19696.05,1357764,2073772.65,36.3718429,30.33205911
2023-10-18T12:45:00+05:30,19695.45,19696.6,19685,19685.95,1312722,1991803.05,33.6321204,30.14627327
2023-10-18T12:50:00+05:30,19686.1,19690.05,19682.75,19684.9,1275753,1838463.5,33.35086493,30.2208815
2023-10-18T12:55:00+05:30,19684.05,19690.95,19681.25,19690.9,1693716,1779023.7,36.61294016,30.57827003
2023-10-18T13:00:00+05:30,19690.8,19700.6,19689,19699,1544442,1744980.7,40.82374745,31.25681251
2023-10-18T13:05:00+05:30,19699.4,19705.5,19698.1,19703.3,1499243,1727314.7,42.98891824,32.61646527
2023-10-18T13:10:00+05:30,19702.25,19710.55,19701.15,19709.65,1085547,1668138.05,46.12387126,34.23952089
2023-10-18T13:15:00+05:30,19708.8,19709.95,19698.5,19701.8,1659914,1670370.35,42.97761103,35.06994304
2023-10-18T13:20:00+05:30,19701.4,19703.9,19691.95,19702.65,1617064,1669483.15,43.42760573,36.06684477
2023-10-18T13:25:00+05:30,19702.25,19706.85,19700.6,19705.7,1102172,1622839.65,45.1017246,37.25446469
2023-10-18T13:30:00+05:30,19704.75,19709.45,19699.65,19702.1,1241841,1605591.35,43.46669472,38.33655503
2023-10-18T13:35:00+05:30,19701.9,19706.3,19699.1,19701,1741481,1594210.55,42.95428903,39.05871193
2023-10-18T13:40:00+05:30,19700.65,19701.7,19690.2,19700.5,1347329,1539708.95,42.7078401,40.21748967
2023-10-18T13:45:00+05:30,19700.25,19704.5,19696.4,19700.55,1221901,1485483.5,42.74321799,40.94880633
2023-10-18T13:50:00+05:30,19701.35,19710.2,19700.35,19709.7,1451767,1473710.95,48.95512247,41.84761201
2023-10-18T13:55:00+05:30,19709.9,19717.4,19709.45,19716.1,2374228,1492987.8,52.81148379,43.21756654
2023-10-18T14:00:00+05:30,19716.55,19721.75,19714.25,19719.25,2128477,1538690.6,54.62835982,44.7373876
2023-10-18T14:05:00+05:30,19719.35,19723.6,19710.05,19721.75,2155227,1566803.85,56.07388578,46.12745514
2023-10-18T14:10:00+05:30,19720.8,19725.4,19718.05,19719.45,1805016,1551976.95,54.35804204,47.09419047
2023-10-18T14:15:00+05:30,19719.35,19719.75,19706,19710.4,1958379,1578699.15,48.11873053,47.46060564
2023-10-18T14:20:00+05:30,19710.05,19712.95,19700.55,19703.2,1738341,1597728,43.81031268,47.29535145
2023-10-18T14:25:00+05:30,19702.5,19704.35,19695.05,19703.55,1893818,1626782.8,44.07246251,47.37355513
2023-10-18T14:30:00+05:30,19704.6,19706.65,19699.25,19702,2292841,1677637.2,43.11316954,47.3510954
2023-10-18T14:35:00+05:30,19703.8,19703.8,19677.85,19691.2,3303970,1758149.9,37.06020057,46.77670083
2023-10-18T14:40:00+05:30,19691,19694.25,19682.15,19684,2050645,1783460.05,33.66666775,46.0766989
2023-10-18T14:45:00+05:30,19683.45,19692,19683.05,19690.8,2201050,1818550.4,39.31817182,45.81697624
2023-10-18T14:50:00+05:30,19690.45,19695.25,19689.6,19691.9,2134625,1871004.3,40.20565634,45.63824883
2023-10-18T14:55:00+05:30,19692.65,19693.75,19682.2,19684.2,2519735,1913995.35,36.21310409,45.17181212
2023-10-18T15:00:00+05:30,19683.05,19698.6,19672.8,19687.05,8006407,2233462.5,38.64180936,44.4351469
2023-10-18T15:05:00+05:30,19686.8,19688.95,19669.4,19672.4,6522101,2504458.95,31.91491655,42.94253496
2023-10-18T15:10:00+05:30,19672.7,19673.3,19659.95,19672.05,7047661,2794749.95,31.77260994,41.30998139
2023-10-18T15:15:00+05:30,19671.8,19672.1,19663.05,19667.3,7806071,3097979.45,29.82870097,39.43532534
2023-10-18T15:20:00+05:30,19666.85,19669.4,19663.5,19664.5,7963042,3428765.1,28.71348731,37.60357143
2023-10-18T15:25:00+05:30,19664.8,19668.65,19661.6,19668.45,6594705,3697405.3,32.54492792,36.49115695
